external_id,store_id,brand,name,lat,lng,address,city,state,zip,country,phone_number,time_zone,dma,status,website_url,geofence_radius
945,945,Aeropostale,HIGHLAND VILL AEROPOSTALE,33.074482,-97.086384,HIGHLAND VILLAGE,HIGHLAND VILLAGE,TX,75077,USA,,America/Chicago,,,,
843,843,Aeropostale,WILLOWBEND AEROPOSTALE,33.027688,-96.833212,WILLOWBEND MALL,PLANO,TX,75093,USA,,America/Chicago,,,,
964,964,Aeropostale,UPTOWN AEROPOSTALE,32.60052,-96.944352,UPTOWN VILLAGE @ CEDAR HI,CEDAR HILL,TX,75104,USA,,America/Chicago,,,,
842,842,Aeropostale,TOWN EAST AEROPOSTALE,32.808497,-96.626319,TOWN EAST,MESQUITE,TX,75150,USA,,America/Chicago,,,,
825,825,Aeropostale,NORTHPARK AEROPOSTALE,32.869739,-96.770717,NORTHPARK MALL,DALLAS,TX,75225,USA,,America/Chicago,,,,
681,681,Aeropostale,DALLAS AEROPOSTALE,32.930678,-96.82111,DALLAS GALLERIA,DALLAS,TX,75240,USA,,America/Chicago,,,,
662,662,Aeropostale,CENTRAL (TX) AEROPOSTALE,33.454461,-94.084058,CENTRAL MALL,TEXARKANA,TX,75503,USA,,America/Chicago,,,,
798,798,Aeropostale,LONGVIEW AEROPOSTALE,32.538528,-94.754395,LONGVIEW MALL,LONGVIEW,TX,75604,USA,,America/Chicago,,,,
686,686,Aeropostale,BROADWAY (TX) AEROPOSTALE,32.300931,-95.300781,BROADWAY SQUARE,TYLER,TX,75703,USA,,America/Chicago,,,,
702,702,Aeropostale,LUFKIN AEROPOSTALE,31.31166,-94.723717,LUFKIN MALL,LUFKIN,TX,75901,USA,,America/Chicago,,,,
488,488,Aeropostale,ARLINGTON AEROPOSTALE,32.684089,-97.132651,PARKS AT ARLINGTON,ARLINGTON,TX,76015,USA,,America/Chicago,,,,
941,941,Aeropostale,GATEWAY (TX) AEROPOSTALE,32.569675,-97.319342,GATEWAY STATION,FORT WORTH,TX,76028,USA,,America/Chicago,,,,
526,526,Aeropostale,GRAPEVINE AEROPOSTALE,32.968059,-97.037067,GRAPEVINE MILLS,GRAPEVINE,TX,76051,USA,,America/Chicago,,,,
538,538,Aeropostale,NORTHEAST AEROPOSTALE,32.827211,-97.197937,NORTHEAST MALL,HURST,TX,76053,USA,,America/Chicago,,,,
1117,1117,Aeropostale,WEATHERFORD RIDGE,32.731361,-97.791229,325 ADAMS,WEATHERFORD,TX,76086,USA,,America/Chicago,,,,
893,893,Aeropostale,SOUTHLAKE (TX) AEROPOSTAL,32.943273,-97.130694,SOUTHLAKE TOWN CENTER,SOUTHLAKE,TX,76092,USA,,America/Chicago,,,,
472,472,Aeropostale,RIDGMAR AEROPOSTALE,32.740075,-97.433816,RIDGMAR,FORT WORTH,TX,76116,USA,,America/Chicago,,,,
471,471,Aeropostale,HULEN AEROPOSTALE,32.67791,-97.395264,HULEN MALL,FORT WORTH,TX,76132,USA,,America/Chicago,,,,
661,661,Aeropostale,GOLDEN TRIANGLE AEROPOSTA,33.188946,-97.108043,GOLDEN TRIANGLE MALL,DENTON,TX,76205,USA,,America/Chicago,,,,
399,399,Aeropostale,SIKES SENTER AEROPOSTALE,33.870456,-98.532873,SIKES SENTER,WICHITA FALLS,TX,76308,USA,,America/Chicago,,,,
841,841,Aeropostale,KILLEEN AEROPOSTALE,31.09537,-97.721065,KILLEEN MALL,KILLEEN,TX,76543,USA,,America/Chicago,,,,
887,887,Aeropostale,HILLSBORO AEROPOSTALE,32.011481,-97.09504,PRIME OUTLETS HILLSBORO,HILLSBORO,TX,76645,USA,,America/Chicago,,,,
676,676,Aeropostale,RICHLAND (TX) AEROPOSTALE,31.513807,-97.187579,RICHLAND MALL,WACO,TX,76710,USA,,America/Chicago,,,,
961,961,Aeropostale,SUNSET (TX) AEROPOSTALE,31.42835,-100.495414,SUNSET MALL,SAN ANGELO,TX,76904,USA,,America/Chicago,,,,
1050,1050,Aeropostale,HOUSTON PAVILLIONS AERO,29.754828,-95.365946,HOUSTON PAVILLIONS,HOUSTON,TX,77002,USA,,America/Chicago,,,,
566,566,Aeropostale,MEMORIAL CITY AEROPOSTALE,29.778681,-95.540067,MEMORIAL CITY MALL,HOUSTON,TX,77027,USA,,America/Chicago,,,,
697,697,Aeropostale,HOUSTON GALL AEROPOSTALE,29.740677,-95.46364,HOUSTON GALLERIA,HOUSTON,TX,77056,USA,,America/Chicago,,,,
866,866,Aeropostale,WILLOWBROOK TX AEROPOSTAL,29.95926,-95.54213,WILLOWBROOK MALL,HOUSTON,TX,77070,USA,,America/Chicago,,,,
861,861,Aeropostale,WEST OAKS TX AEROPOSTALE,29.729603,-95.648417,WEST OAKS MALL,HOUSTON,TX,77082,USA,,America/Chicago,,,,
575,575,Aeropostale,DEERBROOK AEROPOSTALE,30.006929,-95.26769,DEERBROOK MALL,HUMBLE,TX,77338,USA,,America/Chicago,,,,
727,727,Aeropostale,WOODLANDS AEROPOSTALE,30.167442,-95.45379,WOODLANDS MALL,THE WOODLANDS,TX,77380,USA,,America/Chicago,,,,
1024,1024,Aeropostale,HOUSTON AEROPOSTALE,29.99454,-95.756478,HOUSTON PREMIUM OUTLETS,CYPRESS,TX,77433,USA,,America/Chicago,,,,
701,701,Aeropostale,FIRST COLONY AEROPOSTALE,29.593458,-95.62737,FIRST COLONY,SUGARLAND,TX,77479,USA,,America/Chicago,,,,
624,624,Aeropostale,KATY MILLS AEROPOSTALE,29.776595,-95.812222,KATY MILLS,KATY,TX,77494,USA,,America/Chicago,,,,
1106,1106,Aeropostale,TANGER OUTLET TEXAS CITY,29.406315,-95.03256,5885 GULF FREEWAY,TEXAS CITY,TX,77539,USA,,America/Chicago,,,,
657,657,Aeropostale,BAYBROOK AEROPOSTALE,29.546337,-95.148284,BAYBROOK MALL,HOUSTON,TX,77546,USA,,America/Chicago,,,,
902,902,Aeropostale,BRAZOS AEROPOSTALE,29.050918,-95.457791,BRAZOS MALL,LAKE JACKSON,TX,77566,USA,,America/Chicago,,,,
980,980,Aeropostale,PEARLAND AEROPOSTALE,29.555645,-95.395167,PEARLAND TOWN CENTER,PEARLAND,TX,77584,USA,,America/Chicago,,,,
695,695,Aeropostale,PARKDALE AEROPOSTALE,30.12743,-94.159574,PARKDALE MALL,BEAUMONT,TX,77706,USA,,America/Chicago,,,,
550,550,Aeropostale,POST OAK AEROPOSTALE,30.62779,-96.304538,POST OAK MALL,COLLEGE STATION,TX,77840,USA,,America/Chicago,,,,
836,836,Aeropostale,VICTORIA AEROPOSTALE,28.866693,-96.997353,VICTORIA MALL,VICTORIA,TX,77904,USA,,America/Chicago,,,,
1139,1139,Aeropostale,LAREDO AEROPOSTALE,0,0,THE OUTLET SHOPS AT LARED,LAREDO,TX,78040,USA,,America/Chicago,,,,
888,888,Aeropostale,DEL NORTE AEROPOSTALE,27.548036,-99.503169,MALL DEL NORTE,LAREDO,TX,78041,USA,,America/Chicago,,,,
588,588,Aeropostale,RIVERCENTER AEROPOSTALE,29.422881,-98.483935,RIVERCENTER,SAN ANTONIO,TX,78205,USA,,America/Chicago,,,,
565,565,Aeropostale,NORTH STAR AEROPOSTALE,29.516977,-98.499193,NORTH STAR MALL,SAN ANTONIO,TX,78216,USA,,America/Chicago,,,,
948,948,Aeropostale,SOUTH PARK AEROPOSTALE,29.356632,-98.531332,SOUTH PARK MALL,SAN ANTONIO,TX,78224,USA,,America/Chicago,,,,
675,675,Aeropostale,INGRAM PARK AEROPOSTALE,29.466458,-98.619237,INGRAM PARK MALL,SAN ANTONIO,TX,78238,USA,,America/Chicago,,,,
807,807,Aeropostale,ROLLING OAKS AEROPOSTALE,29.608193,-98.509805,ROLLING OAKS MALL,SAN ANTONIO,TX,78247,USA,,America/Chicago,,,,
773,773,Aeropostale,LA CANTERA AEROPOSTALE,29.589512,-98.619615,SHOPPES AT LA CANTERA,SAN ANTONIO,TX,78256,USA,,America/Chicago,,,,
957,957,Aeropostale,STONE OAK AEROPOSTALE,29.646554,-98.451444,VILLAGE AT STONE OAK,SAN ANTONIO,TX,78259,USA,,America/Chicago,,,,
970,970,Aeropostale,LA PALMERA AEROPOSTALE,27.708946,-97.372015,LA PALMERA MALL,CORPUS CHRISTI,TX,78411,USA,,America/Chicago,,,,
728,728,Aeropostale,LA PLAZA AEROPOSTALE,26.18402,-98.23338,LA PLAZA,MCALLEN,TX,78503,USA,,America/Chicago,,,,
737,737,Aeropostale,SUNRISE (TX) AEROPOSTALE,25.948794,-97.504522,SUNRISE MALL,BROWNSVILLE,TX,78526,USA,,America/Chicago,,,,
1029,1029,Aeropostale,VALLE AEROPOSTALE,26.18566,-97.71714,VALLE VISTA,HARLINGEN,TX,78552,USA,,America/Chicago,,,,
882,882,Aeropostale,RIO GRANDE AEROPOSTALE,26.159512,-97.887296,RIO GRANDE PREMIUM OUTLET,MERCEDES,TX,78570,USA,,America/Chicago,,,,
589,589,Aeropostale,LAKELINE AEROPOSTALE,30.47165,-97.80356,LAKELINE MALL,AUSTIN,TX,78613,USA,,America/Chicago,,,,
872,872,Aeropostale,ROUND ROCK AEROPOSTALE,30.565682,-97.692154,ROUND ROCK PREMIUM OUTLET,ROUND ROCK,TX,78664,USA,,America/Chicago,,,,
492,492,Aeropostale,SAN MARCOS AEROPOSTALE,29.828818,-97.983865,PRIME OUTLETS SAN MARCOS,SAN MARCOS,TX,78666,USA,,America/Chicago,,,,
439,439,Aeropostale,SAN MARCOS AERO (TEMP),29.825157,-97.988112,PRIME OUTLETS SAN MARCOS,SAN MARCOS,TX,78666,USA,,America/Chicago,,,,
958,958,Aeropostale,HILL COUNTRY AEROPOSTALE,30.308196,-97.938245,HILL COUNTRY GALLERIA,AUSTIN,TX,78738,USA,,America/Chicago,,,,
620,620,Aeropostale,BARTON CREEK AEROPOSTALE,30.25474,-97.80932,BARTON CREEK,AUSTIN,TX,78746,USA,,America/Chicago,,,,
774,774,Aeropostale,HIGHLAND AEROPOSTALE,30.324351,-97.715781,HIGHLAND MALL,AUSTIN,TX,78752,USA,,America/Chicago,,,,
1079,1079,Aeropostale,THE DOMAIN,30.396351,-97.726568,11010 DOMAIN DR.,AUSTIN,TX,78757,USA,,America/Chicago,,,,
626,626,Aeropostale,WESTGATE (TX) AEROPOSTALE,35.186431,-101.925171,WESTGATE MALL,AMARILLO,TX,79121,USA,,America/Chicago,,,,
587,587,Aeropostale,SOUTH PLAINS AEROPOSTALE,33.539798,-101.922417,SOUTH PLAINS MALL,LUBBOCK,TX,79414,USA,,America/Chicago,,,,
442,442,Aeropostale,ABILENE AEROPOSTALE,32.399339,-99.759213,MALL OF ABILENE,ABILENE,TX,79606,USA,,America/Chicago,,,,
944,944,Aeropostale,MIDLAND (TX) AEROPOSTALE,32.031879,-102.128831,MIDLAND MALL,MIDLAND,TX,79705,USA,,America/Chicago,,,,
1126,1126,Aeropostale,CHIMNEY ROCK AERO,31.897911,-102.312674,6215 EAST HIGHWAY 191,ODESSA,TX,79762,USA,,America/Chicago,,,,
692,692,Aeropostale,SUNLAND AEROPOSTALE,31.818003,-106.54526,SUNLAND PARK,EL PASO,TX,79912,USA,,America/Chicago,,,,
748,748,Aeropostale,CIELO VISTA AEROPOSTALE,31.773516,-106.380865,CIELO VISTA MALL,EL PASO,TX,79925,USA,,America/Chicago,,,,
925,925,Aeropostale,EL PASO AEROPOSTALE,31.910858,-106.583351,OUTLET SHOPPES AT EL PASO,CANUTILLO,TX,79932,USA,,America/Chicago,,,,
929,929,Aeropostale,LAS PALMAS AEROPOSTALE,31.724096,-106.307988,LAS PALMAS MARKETPLACE,EL PASO,TX,79936,USA,,America/Chicago,,,,
783,783,Aeropostale,AURORA (CO) AEROPOSTALE,39.711077,-104.822908,AURORA MALL,AURORA,CO,80012,USA,,America/Denver,,,,
960,960,Aeropostale,ORCHARD AEROPOSTALE,39.96256,-104.9915,ORCHARD TOWN CENTER,WESTMINSTER,CO,80020,USA,,America/Denver,,,,
694,694,Aeropostale,FLATIRON AEROPOSTALE,39.929728,-105.131117,FLATIRON CROSSING,BROOMFIELD,CO,80021,USA,,America/Denver,,,,
1131,1131,Aeropostale,DENVER PREMIUM OUTLETS AE,0,0,DENVER PREMIUM OUTLETS,THORNTON,CO,80023,USA,,America/Denver,,,,
3987,3987,Aeropostale,CASTLE ROCK AEROPSTLE PS,39.41364,-104.872485,CASTLE ROCK,DENVER,CO,80108,USA,,America/Denver,,,,
600,600,Aeropostale,CASTLE ROCK AEROPOSTALE,39.413368,-104.874973,THE OUTLETS @ CASTLE ROCK,DENVER,CO,80108,USA,,America/Denver,,,,
1013,1013,Aeropostale,ASPEN GROVE AEROPOSTALE,39.583903,-105.026428,ASPEN GROVE,LITTLETON,CO,80120,USA,,America/Denver,,,,
534,534,Aeropostale,SOUTHWEST (CO) AEROPOSTAL,39.609838,-105.094763,SOUTHWEST PLAZA,LITTLETON,CO,80123,USA,,America/Denver,,,,
1039,1039,Aeropostale,PARK MEADOWS AEROPOSTALE,39.56288,-104.8729,PARK MEADOWS,LONE TREE,CO,80124,USA,,America/Denver,,,,
632,632,Aeropostale,BEL MAR AEROPOSTALE,39.709219,-105.077558,BEL MAR,LAKEWOOD,CO,80226,USA,,America/Denver,,,,
647,647,Aeropostale,COLORADO MILLS AEROPOSTAL,39.735083,-105.159277,COLORADO MILLS,LAKEWOOD,CO,80401,USA,,America/Denver,,,,
3989,3989,Aeropostale,SILVERTHORNE AERO PS,39.6260527,-106.0652733,OUTLETS AT SILVERTHORNE,SILVERTHORNE,CO,80498,USA,,America/Denver,,,,
1074,1074,Aeropostale,SILVERTHORNE AEROPOSTALE,39.627716,-106.065937,OUTLETS AT SILVERTHORNE,SILVERTHORNE,CO,80498,USA,,America/Denver,,,,
562,562,Aeropostale,FOOTHILLS AEROPOSTALE,40.541105,-105.07198,FOOTHILLS FASHION CENTER,FT. COLLINS,CO,80525,USA,,America/Denver,,,,
956,956,Aeropostale,CENTERRA AEROPOSTALE,40.410628,-104.989123,THE SHOPS AT CENTERRA,LOVELAND,CO,80538,USA,,America/Denver,,,,
537,537,Aeropostale,CITADEL (CO) AEROPOSTALE,38.843378,-104.758807,THE CITADEL,COLORADO SPRINGS,CO,80909,USA,,America/Denver,,,,
641,641,Aeropostale,CHAPEL HILLS AEROPOSTALE,38.945218,-104.795821,CHAPEL HILLS MALL,COLORADO SPRINGS,CO,80920,USA,,America/Denver,,,,
930,930,Aeropostale,MESA AEROPOSTALE,39.18549,-108.6016,MESA MALL,GRAND JUNCTON,CO,81505,USA,,America/Denver,,,,
1014,1014,Aeropostale,EASTRIDGE AEROPOSTALE,42.844028,-106.266591,EASTRIDGE MALL,CASPER,WY,82609,USA,,America/Denver,,,,
1035,1035,Aeropostale,PINE RIDGE AEROPOSTALE,42.908447,-112.466327,PINE RIDGE MALL,CHUBBUCK,ID,83202,USA,,America/Denver,,,,
849,849,Aeropostale,MAGIC VALLEY AEROPOSTALE,42.59198,-114.45537,MAGIC VALLEY MALL,TWIN FALLS,ID,83301,USA,,America/Denver,,,,
852,852,Aeropostale,GRAND TETON AEROPOSTALE,43.482174,-111.988263,GRAND TETON MALL,IDAHO FALLS,ID,83404,USA,,America/Denver,,,,
732,732,Aeropostale,BOISE AEROPOSTALE,43.60823,-116.283902,BOISE TOWN SQUARE,BOISE,ID,83704,USA,,America/Denver,,,,
1019,1019,Aeropostale,RIVERSTONE AEROPOSTALE,47.695194,-116.807112,VILLAGE AT RIVERSTONE,COEUR D'ARLENE,ID,83814,USA,,America/Denver,,,,
782,782,Aeropostale,LAYTON HILLS AEROPOSTALE,41.07754,-111.9767,LAYTON HILLS MALL,LAYTON,UT,84041,USA,,America/Denver,,,,
965,965,Aeropostale,DISTRICT AEROPOSTALE,40.541385,-111.980667,THE DISTRICT,SOUTH JORDAN,UT,84047,USA,,America/Denver,,,,
813,813,Aeropostale,SOUTH TOWNE AEROPOSTALE,40.561573,-111.890938,SOUTH TOWNE CENTER,SANDY,UT,84070,USA,,America/Denver,,,,
856,856,Aeropostale,JORDAN AEROPOSTALE,40.621225,-111.979196,JORDAN LANDING,WEST JORDAN,UT,84084,USA,,America/Denver,,,,
744,744,Aeropostale,UNIVERSITY (UT) AEROPOSTA,40.273468,-111.681506,UNIVERSITY MALL,OREM,UT,84097,USA,,America/Denver,,,,
3990,3990,Aeropostale,PARK CITY AEROPOSTALE PS,40.728034,-111.551406,TANGER OUTLET PARK CITY,PARK CITY,UT,84098,USA,,America/Denver,,,,
816,816,Aeropostale,PARK CITY UT AEROPOSTALE,40.729733,-111.549479,TANGER OUTLET PARK CITY,PARK CITY,UT,84098,USA,,America/Denver,,,,
743,743,Aeropostale,GATEWAY (UT) AEROPOSTALE,40.767812,-111.904107,THE GATEWAY,SALT LAKE CITY,UT,84102,USA,,America/Denver,,,,
860,860,Aeropostale,FASHION PLACE AEROPOSTALE,40.636205,-111.889241,FASHION PLACE,MURRAY,UT,84107,USA,,America/Denver,,,,
910,910,Aeropostale,CACHE VALLEY AEROPOSTALE,41.755381,-111.834413,CACHE VALLEY,LOGAN,UT,84341,USA,,America/Denver,,,,
771,771,Aeropostale,NEWGATE AEROPOSTALE,41.197006,-111.979437,NEWGATE MALL,OGDEN,UT,84405,USA,,America/Denver,,,,
745,745,Aeropostale,PROVO AEROPOSTALE,40.217816,-111.660524,PROVO TOWNE CENTRE,PROVO,UT,84601,USA,,America/Denver,,,,
857,857,Aeropostale,RED CLIFFS AEROPOSTALE,37.11811,-113.545682,RED CLIFFS MALL,ST. GEORGE,UT,84790,USA,,America/Denver,,,,
711,711,Aeropostale,PARADISE VALLEY AEROPOSTA,0,0,PARADISE VALLEY,PHOENIX,AZ,85032,USA,,America/Denver,,,,
607,607,Aeropostale,DESERT RIDGE AEROPOSTALE,33.677189,-111.977311,DESERT RIDGE MALL,PHOENIX,AZ,85050,USA,,America/Denver,,,,
183,183,Aeropostale,METRO AEROPOSTALE,33.575297,-112.118437,METRO CENTER,PHOENIX,AZ,85051,USA,,America/Denver,,,,
1059,1059,Aeropostale,OUTLETS AT ANTHEM AEROPOS,33.871226,-112.151223,OUTLETS AT ANTHEM,PHOENIX,AZ,85086,USA,,America/Denver,,,,
3994,3994,Aeropostale,ANTHEM AEROPOSTALE PS,33.8728207,-112.1503043,OUTLETS AT ANTHEM,PHOENIX,AZ,85086,USA,,America/Denver,,,,
121,121,Aeropostale,FIESTA MALL AEROPOSTALE,33.393006,-111.862588,FIESTA MALL SUITE 1250,MESA,AZ,85202,USA,,America/Denver,,,,
612,612,Aeropostale,SUPERSTITION AEROPOSTALE,33.393881,-111.690063,SUPERSTITION SPRINGS,MESA,AZ,85206,USA,,America/Denver,,,,
633,633,Aeropostale,CHANDLER AEROPOSTALE,33.305704,-111.896525,CHANDLER FASHION CENTER,PHOENIZ,AZ,85226,USA,,America/Denver,,,,
968,968,Aeropostale,CASA GRANDE AEROPOSTALE,32.885255,-111.685222,PROMENADE AT CASA GRANDE,CASA GRANDE,AZ,85230,USA,,America/Denver,,,,
88,88,Aeropostale,SCOTTSDALE AEROPOSTALE,33.502319,-111.928907,SCOTTSDALE FASH SQ.2036,SCOTTSDALE,AZ,85251,USA,,America/Denver,,,,
931,931,Aeropostale,TEMPE AEROPOSTALE,33.42934,-111.900254,TEMPE MARKETPLACE,TEMPE,AZ,85281,USA,,America/Denver,,,,
19,19,Aeropostale,ARIZONA MILLS,33.38474,-111.966988,ARIZONA MILLS 179,TEMPE,AZ,85282,USA,,America/Denver,,,,
922,922,Aeropostale,SAN TAN AEROPOSTALE,33.310822,-111.742724,SAN TAN VILLAGE,GILBERT,AZ,85296,USA,,America/Denver,,,,
1112,1112,Aeropostale,WESTGATE MALL AEROPOSTALE,33.534516,-112.264995,WESTGATE MALL,GLENDALE,AZ,85305,USA,,America/Denver,,,,
652,652,Aeropostale,ARROWHEAD AEROPOSTALE,33.639647,-112.22478,ARROWHEAD TOWNE CENTER,GLENDALE,AZ,85308,USA,,America/Denver,,,,
1116,1116,Aeropostale,YUMA PALMS,32.703442,-114.60474,1327 S YUMA PALMS PKWY,YUMA,AZ,85365,USA,,America/Denver,,,,
1127,1127,Aeropostale,MARIPOSA MALL,31.367048,-110.934854,350 WEST MARIPOSA ROAD,NOGALES,AZ,85621,USA,,America/Denver,,,,
811,811,Aeropostale,TUCSON AEROPOSTALE,32.288954,-110.978135,TUCSON MALL,TUCSON,AZ,85705,USA,,America/Denver,,,,
481,481,Aeropostale,PARK PLACE AEROPOSTALE,32.221501,-110.866916,PARK PLACE,TUSCON,AZ,85711,USA,,America/Denver,,,,
1043,1043,Aeropostale,FOOTHILLS (AZ) AEROPOSTAL,32.341238,-111.012857,FOOTHILLS MALL,TUSCON,AZ,85741,USA,,America/Denver,,,,
1030,1030,Aeropostale,LAKEHAVASU AEROPOSTALE,34.566068,-114.366398,SHOPS AT LAKE HAVASU,LAKE HAVASU,AZ,86404,USA,,America/Denver,,,,
705,705,Aeropostale,CORONADO AEROPOSTALE,35.109033,-106.570832,CORONADO CENTER,ALBUQUERQUE,NM,87110,USA,,America/Denver,,,,
912,912,Aeropostale,COTTONWOOD AEROPOSTALE,35.1964,-106.659,COTTONWOOD MALL,ALBUQUERQUE,NM,87114,USA,,America/Denver,,,,
1055,1055,Aeropostale,ANIMAS VALLEY MALL,36.764957,-108.152044,4601 EAST MAIN,FARMINGTON,NM,87402,USA,,America/Denver,,,,
1105,1105,Aeropostale,FASHION OUTLET SANTA FE,35.636439,-106.014195,8380 CERILLOS ROAD,SANTA FE,NM,87505,USA,,America/Denver,,,,
853,853,Aeropostale,MESILLA VALLEY AEROPOSTAL,32.312191,-106.741776,MESILLA VALLEY MALL,LAS CRUCES,NM,88011,USA,,America/Denver,,,,
850,850,Aeropostale,SUNSET NV AEROPOSTALE,36.063826,-115.040638,GALLERIA AT SUNSET,HENDERSON,NV,89014,USA,,America/Los_Angeles,,,,
793,793,Aeropostale,LAS VEGAS AEROPOSTALE,35.609382,-115.389637,LAS VEGAS PREMIUM OUTLETS,PRIMM,NV,89019,USA,,America/Los_Angeles,,,,
1136,1136,Aeropostale,LV PREMIUM OUTLETS NORTH,0,0,LV PREMIUM OUTLETS NORTH,LAS VEGAS,NV,89106,USA,,America/Los_Angeles,,,,
735,735,Aeropostale,MEADOWS AEROPOSTALE,36.170219,-115.197459,MEADOWS MALL,LAS VEGAS,NV,89107,USA,,America/Los_Angeles,,,,
927,927,Aeropostale,LAS VEGAS TS AEROPOSTALE,36.069066,-115.172517,TOWN SQUARE LAS VEGAS,LAS VEGAS,NV,89119,USA,,America/Los_Angeles,,,,
938,938,Aeropostale,AEROPOSTALE LAS VEGAS,36.055219,-115.172336,LAS VEGAS OUTLETS,LAS VEGAS,NV,89123,USA,,America/Los_Angeles,,,,
3995,3995,Aeropostale,LAS VEGAS AEROPOSTALE PS,36.0547024,-115.1691413,LAS VEGAS OUTLET,LAS VEGAS,NV,89123,USA,,America/Los_Angeles,,,,
954,954,Aeropostale,MEADOWOOD AEROPOSTALE,39.475947,-119.780958,MEADOWOOD MALL,RENO,NV,89502,USA,,America/Los_Angeles,,,,
821,821,Aeropostale,SUMMIT SIERRA AEROPOSTALE,39.405546,-119.74801,THE SUMMIT SIERRA,RENO,NV,89511,USA,,America/Los_Angeles,,,,
1089,1089,Aeropostale,CITADEL OUTLETS AERO,34.005005,-118.152923,100 CITADEL DR,COMMERCE,CA,90040,USA,,America/Los_Angeles,,,,
918,918,Aeropostale,WESTSIDE AEROPOSTALE,34.040553,-118.427599,WESTSIDE PAVILION,LOS ANGELES,CA,90064,USA,,America/Los_Angeles,,,,
1063,1063,Aeropostale,CULVER CITY AEROPOSTALE,33.983862,-118.395147,6000 SEPULVEDA BLVD.,CULVER CITY,CA,90230,USA,,America/Los_Angeles,,,,
978,978,Aeropostale,STONEWOOD AEROPOSTALE,33.937149,-118.122866,STONEWOOD CENTER,DOWNEY,CA,90241,USA,,America/Los_Angeles,,,,
1108,1108,Aeropostale,GALLERIA AT SOUTH BA,33.870758,-118.352717,1815 HAWTHORNE BLVD,REDONDO BEACH,CA,90278,USA,,America/Los_Angeles,,,,
65,65,Aeropostale,DEL AMO  AEROPOSTALE,33.832805,-118.352721,DEL AMO MALL SP 14,TORRANCE,CA,90503,USA,,America/Los_Angeles,,,,
982,982,Aeropostale,MONTEBELLO AEROPOSTALE,34.033561,-118.095195,MONTEBELLO TOWN CENTER,MONTEBELLO,CA,90640,USA,,America/Los_Angeles,,,,
104,104,Aeropostale,LOS CERRITOS AEROPOSTALE,33.863811,-118.09305,LOS CERRITOS MALL,CERRITOS,CA,90703,USA,,America/Los_Angeles,,,,
812,812,Aeropostale,LAKEWOOD AEROPOSTALE,33.850442,-118.141743,LAKEWOOD CENTER,LAKEWOOD,CA,90712,USA,,America/Los_Angeles,,,,
788,788,Aeropostale,SANTA ANITA AEROPOSTALE,34.135364,-118.054197,SANTA ANITA FASHION PLACE,ARCADIA,CA,91007,USA,,America/Los_Angeles,,,,
818,818,Aeropostale,GLENDALE AEROPOSTALE,34.144708,-118.259686,GLENDALE GALLERIA,GLENDALE,CA,91210,USA,,America/Los_Angeles,,,,
880,880,Aeropostale,TOPANGA AEROPOSTALE,34.190391,-118.605891,TOPANGA PLAZA,CANOGA PARK,CA,91303,USA,,America/Los_Angeles,,,,
777,777,Aeropostale,NORTHRIDGE AEROPOSTALE,34.239293,-118.553567,NORTHRIDGE FASHION CENTER,NORTHRIDGE,CA,91324,USA,,America/Los_Angeles,,,,
715,715,Aeropostale,VALENCIA AEROPOSTALE,34.413211,-118.557088,VALENCIA TOWN CENTER,VALENCIA,CA,91355,USA,,America/Los_Angeles,,,,
990,990,Aeropostale,THE OAKS (CA) AEROPOSTALE,34.187176,-118.887715,THE OAKS,THOUSAND OAKS,CA,91360,USA,,America/Los_Angeles,,,,
1114,1114,Aeropostale,PANORAMA MALL,34.222694,-118.448758,8401 VAN NUYS BOULEVARD,PANORAMA CITY,CA,91402,USA,,America/Los_Angeles,,,,
995,995,Aeropostale,BURBANK AEROPOSTALE,34.183164,-118.311625,BURBANK TOWN CENTER,BURBANK,CA,91501,USA,,America/Los_Angeles,,,,
1022,1022,Aeropostale,CHINO HILL AEROPOSTALE,34.001376,-117.730222,COMMONS AT CHINO HILL,CHINO HILLS,CA,91709,USA,,America/Los_Angeles,,,,
909,909,Aeropostale,PUENTE HILLS AEROPOSTALE,33.993317,-117.931461,PUENTE HILLS,CITY OF INDUSTRY,CA,91715,USA,,America/Los_Angeles,,,,
991,991,Aeropostale,VICTORIA (CA) AEROPOSTALE,34.109687,-117.533012,VICTORIA GARDENS,RANCHO CUCAMONGA,CA,91739,USA,,America/Los_Angeles,,,,
778,778,Aeropostale,MONTCLAIR AEROPOSTALE,34.088534,-117.693897,MONTCLAIR PLAZA,MONTCLAIR,CA,91763,USA,,America/Los_Angeles,,,,
1004,1004,Aeropostale,AERO PRO RECEIVING WEST,34.074119,-117.529565,950 N. BARRINGTON AVE,ONTARIO,CA,91764,USA,,America/Los_Angeles,,,,
717,717,Aeropostale,ONTARIO MILLS AEROPOSTALE,34.074423,-117.556371,ONTARIO MILLS,ONTARIO,CA,91764,USA,,America/Los_Angeles,,,,
1006,1006,Aeropostale,AERO HOLD WEST,34.074119,-117.529565,950 N. BARRINGTON AVE,ONTARIO,CA,91764,USA,,America/Los_Angeles,,,,
1008,1008,Aeropostale,STORE ADJUSTMENTS WEST,34.074119,-117.529565,950 N. BARRINGTON AVE,ONTARIO,CA,91764,USA,,America/Los_Angeles,,,,
1005,1005,Aeropostale,OUTLET RECVG/HOLD WEST,34.074119,-117.529565,950 N. BARRINGTON AVE,ONTARIO,CA,91764,USA,,America/Los_Angeles,,,,
